geoid,date,value
0403,2017-03-30,1
3613,2017-03-30,1
1000,2017-03-30,1
0802,2017-03-30,1
0611,2017-03-30,1
4709,2017-03-30,1
4205,2017-03-30,1
1226,2017-03-30,1
2507,2019-11-14,1
2613,2019-11-14,1
0613,2019-11-14,1
2705,2019-11-14,1
3609,2019-11-14,1
4830,2019-11-14,1
1701,2019-11-14,1
1707,2019-11-14,1
2802,2019-11-14,1
3701,2019-11-14,1
1304,2019-11-14,1
0637,2019-11-14,1
3903,2019-11-14,1
4202,2019-11-14,1
2901,2019-11-14,1
3613,2019-11-14,1
0653,2019-11-14,1
