geoid,date,value
0639,2017-05-03,1
3406,2017-05-03,1
4802,2017-05-03,1
1204,2017-05-03,1
4816,2017-05-03,1
3909,2017-05-03,1
2611,2017-05-03,1
5103,2017-05-03,1
3201,2017-05-03,1
5107,2017-05-03,1
5110,2017-05-03,1
3706,2017-05-03,1
4804,2017-05-03,1
0646,2017-05-03,1
0641,2017-05-03,1
0653,2017-05-03,1
1205,2017-05-03,1
1902,2017-05-03,1
1215,2017-05-03,1
1214,2017-05-03,1
0633,2017-05-03,1
3609,2017-05-03,1
1702,2017-05-03,1
2002,2017-05-03,1
1701,2017-05-03,1
4817,2017-05-03,1
3407,2017-05-03,1
5505,2017-05-03,1
2501,2017-05-03,1
2507,2017-05-03,1
1302,2017-05-03,1
0601,2017-05-03,1
3627,2017-05-03,1
3622,2017-05-03,1
3907,2017-05-03,1
4503,2017-05-03,1
4210,2017-05-03,1
1221,2017-05-03,1
3613,2017-05-03,1
4504,2017-05-03,1
2901,2017-05-03,1
0629,2017-05-03,1
3610,2017-05-03,1
0645,2017-05-03,1
3204,2017-05-03,1
1304,2017-05-03,1
1312,2017-05-03,1
4822,2017-05-03,1
3901,2017-05-03,1
1904,2017-05-03,1
5503,2017-05-03,1
0632,2017-05-03,1
1207,2017-05-03,1
3903,2017-05-03,1
4827,2017-05-03,1
3602,2017-05-03,1
4212,2017-05-03,1
4202,2017-05-03,1
1203,2017-05-03,1
1805,2017-05-03,1
0807,2017-05-03,1
1208,2017-05-03,1
0614,2017-05-03,1
4216,2017-05-03,1
0611,2017-05-03,1
4826,2017-05-03,1
3624,2017-05-03,1
4105,2017-05-03,1
2608,2017-05-03,1
5508,2017-05-03,1
2703,2017-05-03,1
3707,2017-05-03,1
5101,2017-05-03,1
1213,2017-05-03,1
2509,2017-05-03,1
3708,2017-05-03,1
0621,2017-05-03,1
4211,2017-05-03,1
2602,2017-05-03,1
3603,2017-05-03,1
0627,2017-05-03,1
1209,2017-05-03,1
5105,2017-05-03,1
2604,2017-05-03,1
0905,2017-05-03,1
3302,2017-05-03,1
3711,2017-05-03,1
5106,2017-05-03,1
0806,2017-05-03,1
1212,2017-05-03,1
0401,2017-05-03,1
2905,2017-05-03,1
4208,2017-05-03,1
2601,2017-05-03,1
2708,2017-05-03,1
4812,2017-05-03,1
2302,2017-05-03,1
3910,2017-05-03,1
6600,2017-05-03,1
6000,2017-05-03,1
3604,2017-05-03,1
4819,2017-05-03,1
5306,2017-05-03,1
4206,2017-05-03,1
1806,2017-05-03,1
3617,2017-05-03,1
3626,2017-05-03,1
2907,2017-05-03,1
4600,2017-05-03,1
4836,2017-05-03,1
1901,2017-05-03,1
0642,2017-05-03,1
4901,2017-05-03,1
3709,2017-05-03,1
4814,2017-05-03,1
1712,2017-05-03,1
4828,2017-05-03,1
0647,2017-05-03,1
4810,2017-05-03,1
2003,2017-05-03,1
1201,2017-05-03,1
4833,2017-05-03,1
2612,2017-05-03,1
4818,2017-05-03,1
5111,2017-05-03,1
0503,2017-05-03,1
5504,2017-05-03,1
2614,2017-05-03,1
0609,2017-05-03,1
4808,2017-05-03,1
1301,2017-05-03,1
0619,2017-05-03,1
2506,2017-05-03,1
1706,2017-05-03,1
1311,2017-05-03,1
2704,2017-05-03,1
5301,2017-05-03,1
4502,2017-05-03,1
3403,2017-05-03,1
0624,2017-05-03,1
4702,2017-05-03,1
2205,2017-05-03,1
2102,2017-05-03,1
1216,2017-05-03,1
2804,2017-05-03,1
3712,2017-05-03,1
0613,2017-05-03,1
2406,2017-05-03,1
4218,2017-05-03,1
3102,2017-05-03,1
4704,2017-05-03,1
2404,2017-05-03,1
4505,2017-05-03,1
0902,2017-05-03,1
2104,2017-05-03,1
4801,2017-05-03,1
1210,2017-05-03,1
1501,2017-05-03,1
4204,2017-05-03,1
4809,2017-05-03,1
5302,2017-05-03,1
4813,2017-05-03,1
3408,2017-05-03,1
4825,2017-05-03,1
1804,2017-05-03,1
1711,2017-05-03,1
5104,2017-05-03,1
2904,2017-05-03,1
0501,2017-05-03,1
1710,2017-05-03,1
4205,2017-05-03,1
4815,2017-05-03,1
0631,2017-05-03,1
1703,2017-05-03,1
3904,2017-05-03,1
2204,2017-05-03,1
0405,2017-05-03,1
1803,2017-05-03,1
0403,2017-05-03,1
0620,2017-05-03,1
4217,2017-05-03,1
0606,2017-05-03,1
0803,2017-05-03,1
0603,2017-05-03,1
0630,2017-05-03,1
0637,2017-05-03,1
0903,2020-07-15,1
3913,2019-03-29,1
4237,2019-03-29,1
2002,2019-03-29,1
3603,2019-03-29,1
6000,2019-03-29,1
1807,2019-03-29,1
4208,2019-03-29,1
0625,2019-03-29,1
0408,2019-03-29,1
1218,2019-03-29,1
3915,2019-03-29,1
5101,2019-03-29,1
2904,2019-03-29,1
4218,2019-03-29,1
4207,2019-03-29,1
4203,2019-03-29,1
3611,2019-03-29,1
3301,2019-03-29,1
5305,2019-03-29,1
3613,2019-03-29,1
1701,2019-03-29,1
4818,2019-03-29,1
3914,2019-03-29,1
2608,2019-03-29,1
0409,2019-03-29,1
0401,2019-03-29,1
0404,2019-03-29,1
4501,2019-03-29,1
0803,2019-03-29,1
0401,2019-03-29,1
1301,2019-03-29,1
3601,2019-03-29,1
0807,2019-03-29,1
0643,2019-08-09,1
0403,2019-08-09,1
1313,2019-08-09,1
4828,2019-08-09,1
1502,2019-08-09,1
5102,2019-08-09,1
1709,2019-08-09,1
1214,2019-08-09,1
1901,2020-08-07,1
4903,2020-08-07,1
5401,2020-08-07,1
4401,2020-08-07,1
4402,2020-08-07,1
0624,2020-08-07,1
0621,2020-08-07,1
0626,2019-01-29,1
3626,2019-01-29,1
3609,2019-01-29,1
0625,2019-01-29,1
3611,2019-01-29,1
4834,2019-01-29,1
2408,2019-01-29,1
5504,2019-01-29,1
0902,2019-01-29,1
3402,2019-01-29,1
3407,2019-01-29,1
3302,2019-01-29,1
4818,2019-01-29,1
4206,2019-01-29,1
0639,2019-01-29,1
0624,2019-01-29,1
5306,2019-01-29,1
5102,2019-01-29,1
3204,2019-01-29,1
0648,2019-01-29,1
0629,2019-01-29,1
4709,2019-01-29,1
3601,2019-03-13,1
3621,2019-03-13,1
3604,2019-03-13,1
3603,2019-03-13,1
3627,2019-03-13,1
3602,2019-03-13,1
3618,2019-03-13,1
0404,2019-03-13,1
3411,2019-03-13,1
1501,2019-03-13,1
5306,2019-03-13,1
3711,2019-03-13,1
4208,2019-03-13,1
1701,2019-03-13,1
2506,2019-03-13,1
1804,2019-03-13,1
1802,2019-03-13,1
4828,2019-03-13,1
3301,2019-03-13,1
1217,2019-03-13,1
5102,2019-03-13,1
4105,2019-03-13,1
7800,2019-03-13,1
1904,2019-03-13,1
3302,2019-03-13,1
2904,2019-03-13,1
1218,2019-03-13,1
3915,2019-03-13,1
3619,2019-03-13,1
0408,2019-03-13,1
0619,2019-03-13,1
3405,2019-03-13,1
4501,2019-03-13,1
4802,2019-03-13,1
0608,2019-03-13,1
4805,2019-03-13,1
3102,2019-03-13,1
3916,2019-03-13,1
0615,2019-03-13,1
5508,2019-03-13,1
0803,2019-03-13,1
5501,2019-03-13,1
4706,2019-03-13,1
3625,2019-04-09,1
0621,2019-04-09,1
1501,2019-04-09,1
3412,2019-04-09,1
2904,2019-04-09,1
1304,2019-04-09,1
4208,2019-04-09,1
1502,2019-04-09,1
1708,2019-04-09,1
5102,2019-04-09,1
2408,2019-04-09,1
0610,2019-04-09,1
0627,2019-04-09,1
3302,2019-04-09,1
1903,2019-04-09,1
1807,2019-04-09,1
4401,2019-04-09,1
0904,2019-04-09,1
4217,2019-04-09,1
0403,2019-04-09,1
1703,2019-04-09,1
1901,2019-04-09,1
2508,2019-04-09,1
3610,2019-04-09,1
1220,2019-04-09,1
3601,2019-04-09,1
2505,2019-02-04,1
5502,2019-02-04,1
3620,2019-02-04,1
0606,2019-03-14,1
4002,2019-03-14,1
4103,2019-03-14,1
4101,2019-03-14,1
1807,2019-03-14,1
3609,2019-03-14,1
4004,2019-03-14,1
1713,2019-03-14,1
4104,2019-03-14,1
0611,2019-03-14,1
2612,2019-03-14,1
2706,2019-03-14,1
4208,2019-03-14,1
3405,2019-03-14,1
3626,2019-03-14,1
4005,2019-03-14,1
3624,2019-03-14,1
2504,2019-03-14,1
3602,2019-03-14,1
2903,2019-03-14,1
2508,2019-03-14,1
3618,2019-03-14,1
2704,2019-03-14,1
3606,2019-03-14,1
2707,2019-03-14,1
3604,2019-03-14,1
0640,2019-03-14,1
4105,2019-03-14,1
3615,2019-03-14,1
3408,2019-03-14,1
2708,2019-03-14,1
3621,2019-03-14,1
3620,2019-03-14,1
4207,2019-03-14,1
2506,2019-03-14,1
3605,2019-03-14,1
3409,2019-03-14,1
2705,2019-03-14,1
4205,2019-03-14,1
2702,2019-03-14,1
3401,2019-03-14,1
0619,2019-03-14,1
3627,2019-03-14,1
1214,2019-03-14,1
2907,2019-03-14,1
3412,2019-03-14,1
2611,2019-03-14,1
2606,2019-03-14,1
3201,2019-03-14,1
3404,2019-03-14,1
2505,2019-03-14,1
2703,2019-03-14,1
3402,2019-03-14,1
4402,2019-03-14,1
4001,2019-03-14,1
4818,2019-03-14,1
1709,2019-03-14,1
0648,2019-03-14,1
2103,2019-03-14,1
3625,2019-03-14,1
5306,2019-03-14,1
2609,2019-03-14,1
3203,2019-03-14,1
4205,2019-03-14,1
2502,2019-03-14,1
3411,2019-03-14,1
2701,2019-03-14,1
2509,2019-03-14,1
2908,2019-03-14,1
0407,2019-03-14,1
2406,2019-03-14,1
1714,2019-03-14,1
1801,2019-03-14,1
2906,2019-03-14,1
3410,2019-03-14,1
0602,2019-03-14,1
3613,2019-03-14,1
3607,2019-03-14,1
3603,2019-03-14,1
3202,2019-03-14,1
4206,2019-03-14,1
4401,2019-03-14,1
2402,2019-03-14,1
2401,2019-03-14,1
3403,2019-03-14,1
2408,2019-03-14,1
1901,2019-03-14,1
2605,2019-03-14,1
0901,2019-03-14,1
2608,2019-03-14,1
0610,2019-03-14,1
2901,2019-03-14,1
5401,2019-03-14,1
0637,2020-07-22,1
4237,2020-07-22,1
2505,2020-07-22,1
0408,2020-07-22,1
5305,2020-07-22,1
3412,2020-07-22,1
0613,2020-07-22,1
0614,2020-07-22,1
1802,2020-07-22,1
3901,2020-07-22,1
2902,2020-07-22,1
2614,2020-07-22,1
1807,2020-07-22,1
4103,2020-07-22,1
3606,2020-07-22,1
3712,2020-07-22,1
4101,2020-07-22,1
1223,2020-07-22,1
0107,2020-07-22,1
1717,2020-07-22,1
3909,2020-07-22,1
3903,2020-07-22,1
4834,2020-07-22,1
0640,2020-07-22,1
2404,2020-07-22,1
1220,2020-07-22,1
0905,2020-07-22,1
2802,2020-07-22,1
0629,2020-07-22,1
3913,2020-07-22,1
1000,2020-07-22,1
0646,2020-07-22,1
4818,2020-07-22,1
4709,2020-07-22,1
4829,2020-07-22,1
1502,2019-11-08,1
5502,2019-12-05,1
3620,2019-12-05,1
3915,2019-09-12,1
3604,2019-09-12,1
1204,2019-09-12,1
3411,2019-09-12,1
1202,2019-09-12,1
0639,2019-09-12,1
1206,2019-09-12,1
2608,2019-09-12,1
4821,2019-09-12,1
3914,2019-09-12,1
0404,2019-09-12,1
2601,2019-09-12,1
4815,2019-09-12,1
1201,2019-09-12,1
4801,2019-09-12,1
1207,2019-09-12,1
0101,2019-09-12,1
0403,2019-09-12,1
3912,2019-09-12,1
4205,2019-09-12,1
3910,2019-09-12,1
1227,2019-09-12,1
3907,2019-09-12,1
3408,2019-09-12,1
5306,2019-09-12,1
4709,2019-09-12,1
5305,2019-09-12,1
3708,2019-09-12,1
3102,2019-09-12,1
2408,2019-09-12,1
2613,2019-09-12,1
0640,2019-09-12,1
3626,2019-09-12,1
0904,2019-09-12,1
0610,2019-09-12,1
0401,2019-09-12,1
5508,2019-09-12,1
3711,2019-09-12,1
2902,2019-09-12,1
1703,2019-09-12,1
1717,2019-09-12,1
3602,2019-09-12,1
2804,2019-09-12,1
2506,2019-09-12,1
1713,2019-09-12,1
0408,2019-09-12,1
1807,2019-09-12,1
1302,2019-09-12,1
5105,2019-09-12,1
5000,2019-09-12,1
0609,2019-09-12,1
3621,2019-09-12,1
0803,2019-09-12,1
1217,2019-09-12,1
5506,2019-09-12,1
4806,2019-09-12,1
1803,2019-09-12,1
0802,2019-09-12,1
0644,2019-09-12,1
0618,2019-09-12,1
4808,2019-09-12,1
3622,2019-09-12,1
2106,2019-09-12,1
3713,2019-09-12,1
2701,2019-09-12,1
3713,2019-09-12,1
3905,2019-09-12,1
0805,2019-09-12,1
0200,2019-09-12,1
1712,2019-09-12,1
3906,2019-09-12,1
1309,2019-09-12,1
1218,2019-09-12,1
1804,2019-09-12,1
4213,2019-09-12,1
4707,2019-09-12,1
2203,2019-09-12,1
3916,2019-09-12,1
2903,2019-09-12,1
1314,2019-09-12,1
4823,2019-09-12,1
2606,2019-09-12,1
2205,2019-09-12,1
2401,2019-09-12,1
1809,2019-09-12,1
4001,2019-09-12,1
2602,2019-09-12,1
0103,2019-09-12,1
1716,2019-09-12,1
3901,2019-09-12,1
0615,2019-09-12,1
5402,2019-09-12,1
1220,2019-09-12,1
1806,2019-09-12,1
3624,2019-09-12,1
0807,2019-09-12,1
2905,2019-09-12,1
3605,2019-09-12,1
3623,2019-09-12,1
3618,2019-09-12,1
4802,2019-09-12,1
3610,2019-09-12,1
0102,2019-09-12,1
0503,2019-09-12,1
3710,2019-09-12,1
2708,2019-09-12,1
3404,2019-09-12,1
4826,2019-09-12,1
2610,2019-09-12,1
3405,2019-09-12,1
3402,2019-09-12,1
5304,2019-09-12,1
1805,2019-09-12,1
2002,2019-09-12,1
4208,2019-09-12,1
4502,2019-09-12,1
4237,2019-09-12,1
1203,2019-09-12,1
0504,2019-09-12,1
5401,2019-09-12,1
4810,2019-09-12,1
4831,2019-09-12,1
4003,2019-09-12,1
1718,2019-09-12,1
3101,2019-09-12,1
1208,2019-09-12,1
3902,2019-09-12,1
5403,2019-09-12,1
4803,2019-09-12,1
2402,2019-09-12,1
3302,2019-09-12,1
2604,2019-09-12,1
0409,2019-09-12,1
3502,2019-09-12,1
3407,2019-09-12,1
0648,2019-09-12,1
5503,2019-09-12,1
4828,2019-09-12,1
4218,2019-09-12,1
6000,2019-09-12,1
1502,2019-09-12,1
2204,2019-09-12,1
0621,2019-09-12,1
2901,2019-09-12,1
4206,2019-09-12,1
5302,2019-09-12,1
2611,2019-09-12,1
5102,2019-09-12,1
4203,2019-09-12,1
1903,2019-09-12,1
4816,2019-09-12,1
1709,2019-09-12,1
3909,2019-09-12,1
4503,2019-09-12,1
1310,2019-09-12,1
3625,2019-09-12,1
0405,2019-09-12,1
4814,2019-09-12,1
4812,2019-09-12,1
2904,2019-09-12,1
0616,2019-09-12,1
0631,2019-09-12,1
1209,2019-09-12,1
5107,2019-09-12,1
1303,2019-09-12,1
3401,2019-09-12,1
0633,2019-09-12,1
3301,2019-09-12,1
1312,2019-09-12,1
2609,2019-09-12,1
4102,2019-09-12,1
4004,2019-09-12,1
0608,2019-09-12,1
4702,2019-09-12,1
4005,2019-09-12,1
3611,2019-09-12,1
2103,2019-09-12,1
2004,2019-09-12,1
0106,2019-09-12,1
0642,2019-09-12,1
4212,2019-09-12,1
2206,2019-09-12,1
4209,2019-09-12,1
2504,2019-09-12,1
2104,2019-09-12,1
4708,2019-09-12,1
4704,2019-09-12,1
4817,2019-09-12,1
2907,2019-09-12,1
5303,2019-09-12,1
4504,2019-09-12,1
5501,2019-09-12,1
0604,2019-09-12,1
1215,2019-09-12,1
4207,2019-09-12,1
4822,2019-09-12,1
1715,2019-09-12,1
2612,2019-09-12,1
4216,2019-09-12,1
2101,2019-09-12,1
1802,2019-09-12,1
1311,2019-09-12,1
3703,2019-09-12,1
1216,2019-09-12,1
0104,2019-09-12,1
3801,2019-09-12,1
0804,2019-09-12,1
4213,2019-09-12,1
4706,2019-09-12,1
4703,2019-09-12,1
0406,2019-09-12,1
4505,2019-09-12,1
0601,2019-09-12,1
1602,2019-09-12,1
4903,2019-09-12,1
0651,2019-09-12,1
3409,2019-09-12,1
4825,2019-09-12,1
7200,2019-09-12,1
5505,2019-09-12,1
3707,2019-09-12,1
4811,2019-09-12,1
0619,2019-09-12,1
2702,2019-09-12,1
1808,2019-09-12,1
4824,2019-09-12,1
0502,2019-09-12,1
4002,2019-09-12,1
2102,2019-09-12,1
0501,2019-09-12,1
4836,2019-09-12,1
3000,2019-09-12,1
1210,2019-09-12,1
5101,2019-09-12,1
1301,2019-09-12,1
1307,2019-09-12,1
2105,2019-09-12,1
4827,2019-09-12,1
1212,2019-09-12,1
4901,2019-09-12,1
4204,2019-09-12,1
0646,2019-09-12,1
4501,2019-09-12,1
2707,2019-09-12,1
4204,2019-09-12,1
5600,2019-09-12,1
3202,2019-09-12,1
0107,2019-09-12,1
0105,2019-09-12,1
2803,2019-09-12,1
1601,2019-09-12,1
3601,2019-09-12,1
5109,2019-09-12,1
2703,2019-09-12,1
3904,2019-09-12,1
2406,2019-09-12,1
4818,2019-09-12,1
0806,2019-09-12,1
3103,2019-09-12,1
2403,2019-09-12,1
0624,2019-09-12,1
4902,2019-09-12,1
2201,2019-09-12,1
4103,2019-09-12,1
4705,2019-09-12,1
0652,2019-09-12,1
2801,2019-09-12,1
1902,2019-09-12,1
4805,2019-09-12,1
1000,2019-09-12,1
0630,2019-09-12,1
1702,2019-09-12,1
1219,2019-09-12,1
5504,2019-09-12,1
1308,2019-09-12,1
1701,2019-09-12,1
3607,2019-09-12,1
3609,2019-09-12,1
5106,2019-09-12,1
1304,2019-09-12,1
2509,2019-09-12,1
1205,2019-09-12,1
3903,2019-09-12,1
3908,2019-09-12,1
3410,2019-09-12,1
2908,2019-09-12,1
0622,2019-09-12,1
3706,2019-09-12,1
4804,2019-09-12,1
3616,2019-09-12,1
0902,2019-09-12,1
5310,2019-09-12,1
2906,2019-09-12,1
1221,2019-09-12,1
0903,2019-09-12,1
0643,2019-09-12,1
2202,2019-09-12,1
2301,2019-09-12,1
4105,2019-09-12,1
2706,2019-09-12,1
2503,2019-09-12,1
0629,2019-09-12,1
1210,2019-09-12,1
3709,2019-09-12,1
5502,2019-09-12,1
4832,2019-09-12,1
4904,2019-09-12,1
1710,2019-09-12,1
2607,2019-09-12,1
3412,2019-09-12,1
5309,2019-09-12,1
1708,2019-09-12,1
0401,2019-09-12,1
3603,2019-09-12,1
1706,2019-09-12,1
0407,2019-09-12,1
3203,2019-09-12,1
3712,2019-09-12,1
0635,2019-09-12,1
1901,2019-09-12,1
0620,2019-09-12,1
0636,2019-09-12,1
2001,2019-03-07,1
5502,2019-03-07,1
2206,2019-03-07,1
0804,2019-03-07,1
0503,2019-06-19,1
0504,2019-06-19,1
5402,2019-06-19,1
2614,2019-06-19,1
2002,2019-11-08,1
3620,2020-04-28,1
0629,2020-04-28,1
0905,2020-04-28,1
2406,2020-04-28,1
5110,2020-04-28,1
5502,2019-02-07,1
0641,2020-01-28,1
0626,2020-01-28,1
5306,2020-01-28,1
0605,2020-01-28,1
4207,2020-01-28,1
3407,2020-01-28,1
0615,2020-01-28,1
4816,2020-01-28,1
5102,2020-01-28,1
4104,2020-01-28,1
4218,2020-09-01,1
1712,2020-09-01,1
5107,2020-09-01,1
4208,2020-09-01,1
2001,2019-03-13,1
5502,2019-03-13,1
2505,2019-03-13,1
1502,2019-03-13,1
0905,2019-03-13,1
2614,2019-03-13,1
3620,2019-03-13,1
0503,2019-03-13,1
3501,2019-03-13,1
0804,2019-03-13,1
0905,2020-09-01,1
3913,2020-09-01,1
3625,2020-09-01,1
1302,2020-09-01,1
1701,2020-09-01,1
2905,2020-09-01,1
3911,2020-09-01,1
1807,2020-09-01,1
4207,2020-09-01,1
0401,2020-09-01,1
0613,2020-09-01,1
1209,2020-09-01,1
0629,2020-09-01,1
2614,2020-09-01,1
4833,2020-09-01,1
4816,2020-09-01,1
4709,2020-09-01,1
0616,2020-09-01,1
4206,2020-09-01,1
2406,2020-09-01,1
2404,2020-09-01,1
1313,2020-09-01,1
1717,2020-09-01,1
0901,2020-09-01,1
0902,2020-09-01,1
3622,2019-05-09,1
4237,2019-05-09,1
3624,2019-05-09,1
3711,2019-05-09,1
3301,2019-05-09,1
4208,2019-05-09,1
4005,2019-05-09,1
5305,2019-05-09,1
5000,2019-05-09,1
3625,2019-05-09,1
0401,2019-05-09,1
3402,2019-05-09,1
0107,2019-05-09,1
4705,2019-05-09,1
4834,2019-05-09,1
1302,2019-05-09,1
1501,2019-05-09,1
4815,2019-05-09,1
0619,2019-05-09,1
4218,2019-05-09,1
1000,2020-07-09,1
1212,2020-07-09,1
0649,2020-07-09,1
0107,2020-07-09,1
1807,2020-07-09,1
6000,2020-07-09,1
2608,2020-07-09,1
0624,2020-07-09,1
1903,2020-07-09,1
2702,2020-07-09,1
5401,2020-07-09,1
0619,2020-07-09,1
0806,2020-09-30,1
2801,2020-09-30,1
4704,2020-09-30,1
2705,2020-09-30,1
1213,2020-09-30,1
2802,2020-09-30,1
2508,2020-09-30,1
4208,2020-09-30,1
0610,2020-09-30,1
3911,2020-09-30,1
4809,2020-09-30,1
0629,2020-09-30,1
0620,2020-09-30,1
4818,2020-09-30,1
6600,2020-09-30,1
3914,2020-09-30,1
1807,2020-09-30,1
0641,2020-09-14,1
0905,2020-09-01,1
1217,2020-09-01,1
3913,2020-09-01,1
3625,2020-09-01,1
1302,2020-09-01,1
1701,2020-09-01,1
2905,2020-09-01,1
3911,2020-09-01,1
0648,2020-09-01,1
1807,2020-09-01,1
4207,2020-09-01,1
0401,2020-09-01,1
0904,2020-09-01,1
0613,2020-09-01,1
1209,2020-09-01,1
0629,2020-09-01,1
2614,2020-09-01,1
4833,2020-09-01,1
4816,2020-09-01,1
4709,2020-09-01,1
0616,2020-09-01,1
4206,2020-09-01,1
2406,2020-09-01,1
5102,2020-09-01,1
0624,2020-09-01,1
2404,2020-09-01,1
4830,2020-09-01,1
1313,2020-09-01,1
1717,2020-09-01,1
0901,2020-09-01,1
0902,2020-09-01,1
1901,2020-09-01,1
0639,2020-02-12,1
1218,2020-02-12,1
4203,2020-02-12,1
3912,2020-02-12,1
4209,2020-02-12,1
0626,2019-03-28,1
3609,2019-03-28,1
0625,2019-03-28,1
1220,2019-03-28,1
3402,2019-03-28,1
0619,2019-03-28,1
0632,2019-03-28,1
3301,2019-03-28,1
2612,2019-03-28,1
4818,2019-03-28,1
3302,2019-03-28,1
1204,2019-06-05,1
0639,2019-06-05,1
1206,2019-06-05,1
1205,2019-06-05,1
3915,2019-06-05,1
3626,2019-06-05,1
4213,2019-06-05,1
2301,2019-06-05,1
3301,2019-06-05,1
5305,2019-06-05,1
1217,2019-06-05,1
2608,2019-06-05,1
3302,2019-06-05,1
3627,2019-06-05,1
1208,2019-06-05,1
0610,2019-06-05,1
3203,2019-06-05,1
5306,2019-06-05,1
3611,2019-06-05,1
5102,2019-06-05,1
1712,2019-06-05,1
5302,2019-06-05,1
4501,2019-06-05,1
3704,2019-06-05,1
3619,2019-06-05,1
4822,2019-06-05,1
5303,2019-06-05,1
3708,2019-06-05,1
3405,2019-06-05,1
5501,2019-06-05,1
5107,2019-06-05,1
1306,2019-06-05,1
4902,2019-06-05,1
0632,2019-06-05,1
2609,2020-08-25,1
3915,2020-08-25,1
0624,2020-08-25,1
2301,2019-02-07,1
0626,2019-02-07,1
2612,2019-02-07,1
3302,2019-02-07,1
5504,2019-02-07,1
1701,2019-02-07,1
5301,2019-02-07,1
0403,2019-02-07,1
0619,2019-02-07,1
6900,2019-02-07,1
2502,2019-02-07,1
3201,2019-02-07,1
3301,2019-02-07,1
4104,2019-02-07,1
0903,2019-02-07,1
0648,2019-02-07,1
3412,2019-02-07,1
5306,2019-02-07,1
1220,2019-02-07,1
2705,2019-02-07,1
0409,2019-02-07,1
1214,2019-02-07,1
0632,2019-02-07,1
3625,2019-02-07,1
2408,2019-02-07,1
0640,2019-02-07,1
0626,2020-08-18,1
4004,2020-08-18,1
3502,2020-08-18,1
0624,2020-08-18,1
1708,2020-06-18,1
3624,2020-06-18,1
1224,2020-06-18,1
4208,2020-06-18,1
4204,2020-06-18,1
3626,2020-06-18,1
3913,2020-06-18,1
2702,2020-06-18,1
3603,2020-06-18,1
1807,2020-06-18,1
2605,2020-06-18,1
4216,2020-06-18,1
1502,2020-06-18,1
0611,2020-06-18,1
2612,2020-06-18,1
3609,2020-06-18,1
1902,2020-06-18,1
3701,2020-06-18,1
1715,2020-06-18,1
1208,2020-06-18,1
3915,2020-06-18,1
2707,2020-06-18,1
2802,2020-06-18,1
4202,2020-06-18,1
1313,2020-06-18,1
1903,2020-06-18,1
3903,2020-06-18,1
0613,2020-06-18,1
2406,2020-06-18,1
4835,2020-06-18,1
1000,2020-06-18,1
0627,2020-06-18,1
4216,2019-03-14,1
0624,2019-03-14,1
4004,2019-03-14,1
5306,2019-03-14,1
4501,2019-03-14,1
0802,2019-03-14,1
5107,2019-03-14,1
3603,2019-11-08,1
