geoid,date,value
0609,2013-01-22,1
3605,2013-01-22,1
3606,2013-01-22,1
2302,2013-01-22,1
0611,2013-01-22,1
5108,2013-01-22,1
1218,2013-01-22,1
3610,2013-01-22,1
0632,2013-01-22,1
2501,2013-01-22,1
0635,2013-01-22,1
2708,2013-01-22,1
4816,2013-01-22,1
3621,2013-01-22,1
3406,2013-01-22,1
3409,2013-01-22,1
0407,2013-01-22,1
3410,2013-01-22,1
0612,2013-01-22,1
0807,2013-01-22,1
2614,2013-01-22,1
0652,2013-01-22,1
7200,2013-01-22,1
2301,2013-01-22,1
5502,2013-01-22,1
0802,2013-01-22,1
3704,2013-01-22,1
1705,2013-01-22,1
5403,2013-01-22,1
3613,2013-01-22,1
2202,2013-01-22,1
0640,2013-01-22,1
0636,2013-01-22,1
2402,2013-01-22,1
1701,2013-01-22,1
3913,2013-01-22,1
6900,2013-01-22,1
0638,2013-01-22,1
0646,2013-01-22,1
2403,2013-01-22,1
1709,2013-01-22,1
0628,2013-01-22,1
1710,2013-01-22,1
4105,2013-01-22,1
4213,2013-01-22,1
1313,2013-01-22,1
5103,2013-01-22,1
3615,2013-01-22,1
0107,2013-01-22,1
3301,2013-01-22,1
0630,2013-01-22,1
3408,2013-01-22,1
3625,2013-01-22,1
5309,2013-01-22,1
0614,2013-01-22,1
0615,2013-01-22,1
0641,2013-01-22,1
2802,2013-01-22,1
0605,2013-01-22,1
2506,2013-01-22,1
3201,2013-01-22,1
3620,2013-01-22,1
2503,2013-01-22,1
0651,2013-01-22,1
4833,2013-01-22,1
4834,2013-01-22,1
3607,2013-01-22,1
1801,2013-01-22,1
2701,2013-01-22,1
1223,2013-01-22,1
0643,2013-01-22,1
3712,2013-01-22,1
0633,2013-01-22,1
5000,2013-01-22,1
1224,2013-01-22,1
2103,2013-01-22,1
1702,2016-06-14,1
3501,2016-06-14,1
0638,2016-06-14,1
0613,2016-06-14,1
0627,2016-06-14,1
3410,2016-06-14,1
3701,2016-06-14,1
3609,2016-06-14,1
0107,2016-06-14,1
2407,2016-06-14,1
1707,2016-06-14,1
3911,2016-06-14,1
4830,2016-06-14,1
3903,2016-06-14,1
4818,2016-06-14,1
5103,2016-06-14,1
1220,2016-06-14,1
1305,2016-06-14,1
0615,2016-06-14,1
4709,2016-06-14,1
0647,2016-06-14,1
0640,2016-06-14,1
1709,2016-01-12,1
3620,2016-01-12,1
1707,2016-01-12,1
3619,2016-01-12,1
0615,2016-01-12,1
0403,2016-01-12,1
1702,2016-01-12,1
2612,2018-12-03,1
4206,2018-12-03,1
3609,2018-12-03,1
0645,2018-12-03,1
1214,2018-12-03,1
5305,2018-12-03,1
0618,2018-12-03,1
3621,2018-12-03,1
0640,2018-12-03,1
3624,2018-12-03,1
0629,2018-12-03,1
0611,2018-12-03,1
7200,2018-12-03,1
1224,2018-12-03,1
2001,2018-12-03,1
0619,2019-06-27,1
4709,2019-06-27,1
0646,2019-06-27,1
0621,2019-06-27,1
4204,2019-06-27,1
0611,2019-06-27,1
4816,2019-06-27,1
0618,2019-06-27,1
3613,2019-06-27,1
0603,2019-06-27,1
4829,2019-06-27,1
3204,2019-06-27,1
5307,2019-06-27,1
1304,2019-06-27,1
2504,2019-06-27,1
0617,2019-06-27,1
2502,2019-06-27,1
3606,2019-06-27,1
3610,2019-06-27,1
2408,2019-06-27,1
0640,2019-06-27,1
4205,2019-06-27,1
5309,2019-06-27,1
3620,2019-06-27,1
5000,2019-06-27,1
0652,2019-06-27,1
0627,2019-06-27,1
0631,2019-06-27,1
2402,2019-06-27,1
0647,2019-06-27,1
0620,2019-06-27,1
0802,2019-06-27,1
3612,2019-06-27,1
3603,2019-06-27,1
2704,2019-06-27,1
5310,2019-06-27,1
2503,2019-06-27,1
4104,2019-06-27,1
0616,2019-06-27,1
0613,2019-06-27,1
0628,2019-06-27,1
4815,2019-06-27,1
5502,2019-06-27,1
4818,2019-06-27,1
1701,2019-06-27,1
0629,2019-06-27,1
0614,2019-06-27,1
4103,2019-06-27,1
1210,2019-06-27,1
5301,2019-06-27,1
3201,2019-06-27,1
3614,2019-06-27,1
1000,2019-06-27,1
0632,2019-06-27,1
1221,2019-06-27,1
1227,2019-06-27,1
5108,2019-06-27,1
2507,2019-06-27,1
0626,2019-06-27,1
0651,2019-06-27,1
0632,2020-03-04,1
4816,2020-03-04,1
0403,2020-03-04,1
4834,2020-03-04,1
0651,2020-03-04,1
2301,2020-03-04,1
4101,2020-03-04,1
1502,2019-05-14,1
5502,2019-05-14,1
0905,2019-05-14,1
3620,2019-05-14,1
2505,2019-05-14,1
3501,2019-05-14,1
4501,2020-06-17,1
5402,2020-06-17,1
4005,2020-06-17,1
2907,2020-06-17,1
0503,2020-06-17,1
0804,2020-06-17,1
0504,2020-06-17,1
2206,2020-06-17,1
2001,2020-06-17,1
5402,2019-11-20,1
2907,2019-11-20,1
2505,2020-03-04,1
3409,2020-02-27,1
3102,2020-02-27,1
1210,2020-02-27,1
1204,2020-02-27,1
0621,2020-02-27,1
5102,2020-02-27,1
2703,2020-02-27,1
2708,2020-06-18,1
4703,2020-06-18,1
5508,2020-06-18,1
4808,2020-06-18,1
4504,2020-06-18,1
3621,2020-06-18,1
1303,2020-06-18,1
3907,2020-06-18,1
1806,2020-06-18,1
0625,2020-06-18,1
5505,2020-06-18,1
4826,2020-06-18,1
3708,2020-06-18,1
3705,2020-06-18,1
3912,2020-06-18,1
2902,2020-06-18,1
1309,2020-06-18,1
4903,2020-06-18,1
2701,2020-06-18,1
0103,2020-06-18,1
4822,2020-06-18,1
3801,2020-06-18,1
0502,2020-06-18,1
3901,2020-06-18,1
2101,2020-06-18,1
3703,2020-06-18,1
4212,2020-06-18,1
2602,2020-06-18,1
1713,2020-06-18,1
4817,2020-06-18,1
1808,2020-06-18,1
2102,2020-06-18,1
1301,2020-06-18,1
3706,2020-06-18,1
0501,2020-06-18,1
3914,2020-06-18,1
4216,2020-06-18,1
3905,2020-06-18,1
0408,2020-06-18,1
4002,2020-06-18,1
4205,2020-06-18,1
2105,2020-06-18,1
5600,2020-06-18,1
1803,2020-06-18,1
2610,2020-06-18,1
2002,2020-06-18,1
3910,2020-06-18,1
1802,2020-06-18,1
0642,2020-06-18,1
4502,2020-06-18,1
4831,2020-06-18,1
4805,2020-06-18,1
4806,2020-06-18,1
2204,2020-06-18,1
1804,2020-06-18,1
2607,2020-06-18,1
5101,2020-06-18,1
3713,2020-06-18,1
2903,2020-06-18,1
5401,2020-06-18,1
4812,2020-06-18,1
4004,2020-06-18,1
1206,2020-06-18,1
4601,2020-06-18,1
3902,2020-06-18,1
4824,2020-06-18,1
1221,2020-06-18,1
0623,2020-06-18,1
0503,2020-06-18,1
1311,2020-06-18,1
0101,2020-06-18,1
3915,2020-06-18,1
2201,2020-06-18,1
3000,2020-06-18,1
1203,2020-06-18,1
1307,2020-06-18,1
0102,2020-06-18,1
3404,2020-06-18,1
4825,2020-06-18,1
4001,2020-06-18,1
0804,2020-06-18,1
5305,2020-06-18,1
3713,2020-06-18,1
2604,2020-06-18,1
2706,2020-06-18,1
4706,2020-06-18,1
1212,2020-06-18,1
2004,2020-06-18,1
3916,2020-06-18,1
3101,2020-06-18,1
0622,2020-06-18,1
4003,2020-06-18,1
4902,2020-06-18,1
4237,2020-06-18,1
0106,2020-06-18,1
4702,2020-06-18,1
3906,2020-06-18,1
2907,2020-06-18,1
4204,2020-06-18,1
5105,2020-06-18,1
4208,2020-06-18,1
5303,2020-06-18,1
5403,2020-06-18,1
2601,2020-06-18,1
3624,2020-06-18,1
4707,2020-06-18,1
3707,2020-06-18,1
0406,2020-06-18,1
3904,2020-06-18,1
1216,2020-06-18,1
4802,2020-06-18,1
5106,2020-06-18,1
4213,2020-06-18,1
4811,2020-06-18,1
3602,2020-06-18,1
4814,2020-06-18,1
0608,2020-06-18,1
4507,2020-06-18,1
0504,2020-06-18,1
0104,2020-06-18,1
2606,2020-06-18,1
4203,2020-06-18,1
0803,2020-06-18,1
4708,2020-06-18,1
4102,2020-06-18,1
1718,2020-06-18,1
2205,2020-06-18,1
7200,2020-06-18,1
1602,2020-06-18,1
1312,2020-06-18,1
2206,2020-06-18,1
1715,2020-06-18,1
6000,2020-06-18,1
1805,2020-06-18,1
1712,2020-06-18,1
1314,2020-06-18,1
4813,2020-06-18,1
3202,2020-06-18,1
4810,2020-06-18,1
1716,2020-06-18,1
4503,2020-06-18,1
2801,2020-06-18,1
5304,2020-06-18,1
4701,2020-06-18,1
4209,2020-06-18,1
2803,2020-06-18,1
